NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
120150003774,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,"SURVIVORS CHARTER SCHOOL, INC.",WEST PALM BEACH,FL,26.696460,-80.086900,3,21,1
120150003896,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PLEASANT CITY ELEMENTARY SCHOOL,WEST PALM BEACH,FL,26.733740,-80.053960,2,13,1
120150003897,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,INDEPENDENCE MIDDLE SCHOOL,JUPITER,FL,26.896210,-80.120520,3,21,1
120150003898,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,FREEDOM SHORES ELEMENTARY SCHOOL,BOYNTON BEACH,FL,26.572350,-80.095960,2,13,1
120150003899,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,CROSSPOINTE ELEMENTARY SCHOOL,BOYNTON BEACH,FL,26.497840,-80.091100,2,13,1
120150003900,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ROYAL PALM BEACH ELEMENTARY SCHOOL,ROYAL PALM BEACH,FL,26.709130,-80.211970,3,21,1
120150003901,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,BENOIST FARMS ELEMENTARY SCHOOL,WEST PALM BEACH,FL,26.706370,-80.172070,3,21,1
120150003902,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,CHOLEE LAKE ELEMENTARY SCHOOL,GREENACRES,FL,26.662150,-80.156220,3,21,1
120150003903,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,DELRAY BEACH,FL,26.473300,-80.091500,2,13,1
120150003904,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,COREBRIDGE EDUCATIONAL ACADEMY,BOCA RATON,FL,26.420800,-80.074520,2,13,1
120150003905,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SEAGULL ACADEMY,LAKE WORTH,FL,26.601860,-80.070200,3,21,1
120150003906,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,CHARTER SCHOOL OF BOYNTON BEACH,BOYNTON BEACH,FL,26.535650,-80.094230,2,13,1
120150003907,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,JFK MEDICAL CENTER CHARTER SCHOOL,LAKE WORTH,FL,26.608150,-80.097540,3,21,1
120150003908,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,RIVIERA BEACH CHARTER SCHOOL,RIVIERA BEACH,FL,26.786530,-80.054040,3,21,1
120150003909,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,EVERGLADES PREPARATORY ACADEMY,PAHOKEE,FL,26.822300,-80.665700,3,32,1
120150003910,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,THE IMAGINE SCHOOL,WEST PALM BEACH,FL,26.758640,-80.098960,2,13,1
120150003944,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,LOXAHATCHEE,FL,26.737840,-80.308120,3,41,1
120150003946,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,HIDDEN OAKS ELEMENTARY SCHOOL,LAKE WORTH,FL,26.562120,-80.114590,3,21,1
120150004015,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,DON ESTRIDGE HIGH TECH MIDDLE SCHOOL,BOCA RATON,FL,26.387020,-80.120400,2,13,1
120150004016,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GOOD SCHOOLS FOR ALL LEADERSHIP ACADEMY,DELRAY BEACH,FL,26.462800,-80.077960,2,13,1
120150004017,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GUIDED PATH ACADEMY CHARTER SCHOOL,BOYNTON BEACH,FL,26.539050,-80.061400,2,13,1
120150004018,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,DAYSTAR ACADEMY OF EXCELLENCE CHARTER SCHOOL,BOYNTON BEACH,FL,26.535350,-80.063460,2,13,1
120150004019,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,POTENTIALS SOUTH,BOCA RATON,FL,26.382540,-80.096980,2,13,1
120150004020,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PARK VISTA COMMUNITY HIGH SCHOOL,BOYNTON BEACH,FL,26.558890,-80.147160,3,21,1
120150004021,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,TRADEWINDS MIDDLE SCHOOL,GREENACRES,FL,26.602650,-80.122160,3,21,1
120150004022,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ACADEMY FOR POSITIVE LEARNING,LAKE WORTH,FL,26.617400,-80.062840,3,21,1
120150004023,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GULF STREAM GOODWILL CAREER ACADEMY,BOCA RATON,FL,26.363350,-80.082050,2,13,1
120150004024,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,L C SWAIN MIDDLE SCHOOL,GREENACRES,FL,26.618860,-80.127500,3,21,1
120150004025,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PIERCE HAMMOCK ELEMENTARY SCHOOL,LOXAHATCHEE,FL,26.810200,-80.265100,3,41,1
120150004026,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,WEST BOCA RATON HIGH SCHOOL,BOCA RATON,FL,26.364970,-80.232580,2,21,1
120150004027,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,WEST BOCA RATON COMMUNITY HIGH SCHOOL ADULT EDUCAT,BOCA RATON,FL,26.367720,-80.208460,2,21,1
120150004028,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GRASSY WATERS ELEMENTARY SCHOOL,WEST PALM BEACH,FL,26.729200,-80.141000,3,41,1
120150004029,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ACADEMY OF INTERNATIONAL STUDIES,NORTH PALM BEACH,FL,26.817640,-80.071540,3,21,1
120150004030,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,OSCEOLA CREEK MIDDLE SCHOOL,LOXAHATCHEE,FL,26.777830,-80.327850,8,41,1
120150004031,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,CURRICULUM AND LEARNING SUPPORT,WEST PALM BEACH,FL,,,N,N,2
120150004121,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PALM BEACH CENTRAL HIGH SCHOOL,WELLINGTON,FL,26.650830,-80.177870,8,41,1
120150004122,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,JEAGA MIDDLE SCHOOL,WEST PALM BEACH,FL,26.719490,-80.173130,8,41,1
120150004123,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SPANISH ACADEMY CHARTER SCHOOL,BOCA RATON,FL,26.386800,-80.092010,2,13,1
120150004124,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ACADEMIC SCHOOL FOR THE ARTS,BOCA RATON,FL,26.332420,-80.202240,3,21,6
120150004125,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,WESTERN ACADEMY CHARTER SCHOOL,ROYAL PALM BEACH,FL,26.683320,-80.227570,3,21,1
120150004126,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SURVIVORS CHARTR SCHOOL BOYTON,BOYNTON BEACH,FL,26.550880,-80.076540,2,13,1
120150004127,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PALM BEACH SCHOOL FOR AUTISM,LANTANA,FL,26.587400,-80.063550,3,21,1
120150004128,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,DIAMOND VIEW ELEMENTARY SCHOOL,GREENACRES,FL,26.599530,-80.122190,3,21,1
120150004129,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,EQUESTRIAN TRAILS ELEMENTARY,WELLINGTON,FL,26.637170,-80.255750,8,41,1
120150004130,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,TERRANOVA CHARTER SCHOOL,WEST PALM BEACH,FL,26.641820,-80.112760,3,21,6
120150004131,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,G-STAR SCHOOL OF THE ARTS,WEST PALM BEACH,FL,26.646780,-80.085260,3,21,1
120150004405,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ADULT EDUCATION CENTER OF PALM BEACH,WEST PALM BEACH,FL,26.709300,-80.111350,3,21,1
120150004409,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SOUTH GRADE ELEMENTARY SCHOOL,LAKE WORTH,FL,26.607420,-80.055580,3,21,1
120150004410,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,DR. MARY MCLEOD BETHUNE ELEMENTARY,RIVIERA BEACH,FL,26.779570,-80.084460,3,21,1
120150004411,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,HERITAGE ELEMENTARY SCHOOL,GREENACRES,FL,26.607730,-80.123800,3,21,1
120150004412,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,POLO PARK MIDDLE SCHOOL,WELLINGTON,FL,26.621480,-80.230450,3,21,1
120150004413,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,PALM BEACH MARITIME ACADEMY,WEST PALM BEACH,FL,26.649940,-80.057460,2,13,1
120150004414,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,VILLAGE ACADEMY ELEMENTARY,DELRAY BEACH,FL,26.451350,-80.085960,2,13,1
120150004416,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,S. AREA MIDDLE SCHOOL OF CHOICE,LAKE WORTH,FL,26.598680,-80.067030,3,21,6
120150004417,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,FLORIDA INSTITUTE FOR GIRLS,WEST PALM BEACH,FL,26.688230,-80.190780,3,21,1
120150004418,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,SOUTH AREA ELEMENTARY TRANSITION SCHOOL,BOYNTON BEACH,FL,26.530940,-80.071480,2,13,1
120150004419,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,NORTH AREA ELEMENTARY TRANSITION SCHOOL,LAKE PARK,FL,26.855120,-80.079760,3,21,1
120150004420,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,LAKE SHORE ANNEX,BELLE GLADE,FL,26.685750,-80.678930,3,32,1
120150005068,1201500,,BOCA RATON CHARTER SCHOOL,BOCA RATON,FL,,,N,N,7
120150005072,1201500,,SUNCOAST HIGH ADULT EDUCATION CENTER,RIVIERA BEACH,FL,,,N,N,7
120150005076,1201500,,WEST RIVIERA BEACH ELEMENTARY,RIVIERA BEACH,FL,,,N,N,7
120150005089,1201500,,MANGROVE PARK SCHOOL,BOYNTON BEACH,FL,,,N,N,7
120150005091,1201500,,CARVER COMMUNITY MIDDLE SCHOOL,DELRAY BEACH,FL,,,N,N,7
120150005094,1201500,,J.C. MITCHELL ADULT EDUCATION CENTER,BOCA RATON,FL,,,N,N,7
120150005098,1201500,,GLADES CENTRAL HIGH ADULT EDUCATION CENTER,BELLE GLADE,FL,,,N,N,7
120150005101,1201500,,JOHN I. LEONARD HIGH ADULT EDUCATION CENTER,LAKE WORTH,FL,,,N,N,7
120150005107,1201500,,VERDE ELEMENTARY ADULT EDUCATION CENTER,BOCA RATON,FL,,,N,N,7
120150005108,1201500,,CRESTWOOD MIDDLE ADULT EDUCATION CENTER,ROYAL PALM BEACH,FL,,,N,N,7
120150005109,1201500,,CARVER MIDDLE ADULT EDUCATION,DELRAY BEACH,FL,,,N,N,7
120150005110,1201500,,WILLIAM T DWYER ADULT EDUCATION CENTER,PALM BEACH GARDENS,FL,,,N,N,7
120150005111,1201500,,SCHOOL #2251,PALM BEACH COUNTY,FL,,,N,N,7
120150005112,1201500,,SCHOOL #2261,PALM BEACH COUNTY,FL,,,N,N,7
120150005113,1201500,,SCHOOL #2281,PALM BEACH COUNTY,FL,,,N,N,7
120150005114,1201500,,SCHOOL #2291,PALM BEACH COUNTY,FL,,,N,N,7
120150005115,1201500,,NORTH AREA CENTER FOR ALTERNATIVE EDUCATION,RIVIERA BEACH,FL,,,N,N,7
120150005116,1201500,,SCHOOL J,WEST PALM BEACH,FL,,,N,N,7
120150005117,1201500,,STOCKADE,RIVIERA BEACH,FL,,,N,N,7
120150005118,1201500,,BROWN SCHOOL,PEMBROKE PINES,FL,,,N,N,7
120150005119,1201500,,LIVING CLASSROOM,RIVIERA BEACH,FL,,,N,N,7
120150005120,1201500,,AREA 1 OUTREACH,DELRAY BEACH,FL,,,N,N,7
120150005121,1201500,,AREA 5 OUTREACH,RIVIERA BEACH,FL,,,N,N,7
120150005122,1201500,,BUILDING TRADES SCHOOL,RIVIERA BEACH,FL,,,N,N,7
120150005123,1201500,,TECHNOLOGY SCHOOL,LANTANA,FL,,,N,N,7
120150005124,1201500,,COLUMBIA ACADEMY,WEST PALM BEACH,FL,,,N,N,7
120150005125,1201500,,45TH STREET ADVANCEMENT CENTER,WEST PALM BEACH,FL,,,N,N,7
120150005126,1201500,,CONNISTON ACADEMY,WEST PALM BEACH,FL,,,N,N,7
120150005181,1201500,,HIGH SCHOOL MMM,WEST PALM BEACH,FL,,,N,N,7
120150005291,1201500,,FLORIDA VIRTUAL SCHOOL,WEST PALM BEACH,FL,,,N,N,7
120150005292,1201500,,WEST AREA ESE,PALM BEACH COUNTY,FL,,,N,N,7
120150005293,1201500,,HOSPITAL/HOMEBOUND,WEST PALM BEACH,FL,,,N,N,7
120150005294,1201500,,"SECONDARY, ADULT AND COMMUNITY ED",WEST PALM BEACH,FL,,,N,N,7
120150005295,1201500,,ADULT EDUCATION PROGRAMS,WEST PALM BEACH,FL,,,N,N,7
120150005296,1201500,,NORTH AREA ESE,WEST PALM BEACH,FL,,,N,N,7
120150005297,1201500,,CENTRAL AREA ESE,WEST PALM BEACH,FL,,,N,N,7
120150005298,1201500,,SOUTH AREA ESE,WEST PALM BEACH,FL,,,N,N,7
120150005299,1201500,,WEST AREA ESE,WEST PALM BEACH,FL,,,N,N,7
120150005659,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,MONTESSORI ACADEMY OF NORTHERN PALM BEACH,PALM BEACH GARDENS,FL,26.816379,-80.086680,3,21,8
120150005682,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,LIFE SKILLS SOUTH,DELRAY BEACH,FL,26.488544,-80.071146,2,13,8
120150005683,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GULFSTREAM L.I.F.E. ACADEMY,BOYNTON BEACH,FL,26.486964,-80.089646,2,13,8
120150005684,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,GULFSTREAM TRANSITION ACADEMY,WEST PALM BEACH,FL,26.761574,-80.100569,2,13,8
120150005685,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,LEADERSHIP ACADEMY WEST,WEST PALM BEACH,FL,26.646673,-80.087745,3,21,8
120150005686,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,LIFE SKILL CENTER OF PALM BEACH COUNTY,BOCA RATON,FL,26.344063,-80.100046,2,13,8
120150005687,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,ELBRIDGE GALE ELEMENTARY SCHOOL,WELLINGTON,FL,26.667563,-80.286548,3,21,8
120150005688,1201500,PALM BEACH COUNTY SCHOOL DISTRICT,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",LAKE WORTH,FL,26.628363,-80.087762,3,21,8
120153001562,1201530,PASCO COUNTY SCHOOL DISTRICT,RODNEY B. COX ELEMENTARY SCHOOL,DADE CITY,FL,28.368630,-82.193390,3,23,1
120153001563,1201530,PASCO COUNTY SCHOOL DISTRICT,PASCO HIGH SCHOOL,DADE CITY,FL,28.353770,-82.205380,8,41,1
120153001564,1201530,PASCO COUNTY SCHOOL DISTRICT,PASCO ELEMENTARY SCHOOL,DADE CITY,FL,28.359450,-82.197900,3,23,1
120153001565,1201530,PASCO COUNTY SCHOOL DISTRICT,PASCO MIDDLE SCHOOL,DADE CITY,FL,28.359970,-82.195910,3,23,1
120153001566,1201530,PASCO COUNTY SCHOOL DISTRICT,MOORE-MICKENS EDUCATION CENTER,DADE CITY,FL,28.368720,-82.182800,3,23,1
120153001567,1201530,PASCO COUNTY SCHOOL DISTRICT,WEST ZEPHYRHILLS ELEMENTARY SCHOOL,ZEPHYRHILLS,FL,28.240800,-82.190860,3,23,1
120153001568,1201530,PASCO COUNTY SCHOOL DISTRICT,RAYMOND B. STEWART MIDDLE SCHOOL,ZEPHYRHILLS,FL,28.239740,-82.180280,3,23,1
120153001569,1201530,PASCO COUNTY SCHOOL DISTRICT,ZEPHYRHILLS HIGH SCHOOL,ZEPHYRHILLS,FL,28.249230,-82.180100,3,23,1
120153001570,1201530,PASCO COUNTY SCHOOL DISTRICT,WOODLAND ELEMENTARY SCHOOL,ZEPHYRHILLS,FL,28.248280,-82.182540,3,23,1
120153001572,1201530,PASCO COUNTY SCHOOL DISTRICT,SANDERS MEMORIAL ELEMENTARY SCHOOL,LAND O'LAKES,FL,28.232190,-82.464210,3,21,1
120153001573,1201530,PASCO COUNTY SCHOOL DISTRICT,MITTYE P. LOCKE ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.222800,-82.726300,3,21,1
120153001574,1201530,PASCO COUNTY SCHOOL DISTRICT,GULF MIDDLE SCHOOL,NEW PORT RICHEY,FL,28.242540,-82.708920,3,21,1
120153001575,1201530,PASCO COUNTY SCHOOL DISTRICT,RICHEY ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.256710,-82.716840,3,21,1
120153001576,1201530,PASCO COUNTY SCHOOL DISTRICT,HUDSON ELEMENTARY SCHOOL,HUDSON,FL,28.364040,-82.695000,3,21,1
120153001577,1201530,PASCO COUNTY SCHOOL DISTRICT,LACOOCHEE ELEMENTARY SCHOOL,DADE CITY,FL,28.457560,-82.173690,8,41,1
120153001578,1201530,PASCO COUNTY SCHOOL DISTRICT,GULF HIGH SCHOOL,NEW PORT RICHEY,FL,28.235230,-82.717140,3,21,1
120153001579,1201530,PASCO COUNTY SCHOOL DISTRICT,SCHRADER ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.314100,-82.666310,3,21,1
120153001580,1201530,PASCO COUNTY SCHOOL DISTRICT,BAYONET POINT MIDDLE SCHOOL,NEW PORT RICHEY,FL,28.314270,-82.666320,3,21,1
120153001581,1201530,PASCO COUNTY SCHOOL DISTRICT,QUAIL HOLLOW ELEMENTARY SCHOOL,ZEPHYRHILLS,FL,28.263400,-82.355490,3,31,1
120153001582,1201530,PASCO COUNTY SCHOOL DISTRICT,NORTHWEST ELEMENTARY SCHOOL,HUDSON,FL,28.368740,-82.643200,8,41,1
120153001583,1201530,PASCO COUNTY SCHOOL DISTRICT,HUDSON HIGH SCHOOL,HUDSON,FL,28.367140,-82.643220,8,41,1
120153001584,1201530,PASCO COUNTY SCHOOL DISTRICT,SHADY HILLS ELEMENTARY SCHOOL,SPRING HILL,FL,28.419370,-82.551480,3,22,1
120153001585,1201530,PASCO COUNTY SCHOOL DISTRICT,CYPRESS ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.268970,-82.650220,3,21,1
120153001586,1201530,PASCO COUNTY SCHOOL DISTRICT,LAND O'LAKES HIGH SCHOOL,LAND O 'LAKES,FL,28.259050,-82.481430,8,41,1
120153001587,1201530,PASCO COUNTY SCHOOL DISTRICT,ANCLOTE ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.211200,-82.715100,3,21,1
120153001588,1201530,PASCO COUNTY SCHOOL DISTRICT,GULFSIDE ELEMENTARY SCHOOL,HOLIDAY,FL,28.174410,-82.773770,8,41,1
120153001589,1201530,PASCO COUNTY SCHOOL DISTRICT,PINE VIEW MIDDLE SCHOOL,LAND O LAKES,FL,28.235580,-82.429490,8,41,1
120153001590,1201530,PASCO COUNTY SCHOOL DISTRICT,RIDGEWOOD HIGH SCHOOL,NEW PORT RICHEY,FL,28.273250,-82.687230,3,21,1
120153002237,1201530,PASCO COUNTY SCHOOL DISTRICT,SCHWETTMAN EDUCATION CENTER,NEW PORT RICHEY,FL,28.239570,-82.719580,3,21,1
120153002239,1201530,PASCO COUNTY SCHOOL DISTRICT,CALUSA ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.273230,-82.691220,3,21,1
120153002240,1201530,PASCO COUNTY SCHOOL DISTRICT,MOON LAKE ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.330870,-82.609670,8,41,1
120153002241,1201530,PASCO COUNTY SCHOOL DISTRICT,SAN ANTONIO ELEMENTARY SCHOOL,DADE CITY,FL,28.353970,-82.278440,8,41,1
120153002391,1201530,PASCO COUNTY SCHOOL DISTRICT,HUDSON MIDDLE SCHOOL,HUDSON,FL,28.367840,-82.640950,8,41,1
120153002451,1201530,PASCO COUNTY SCHOOL DISTRICT,LAKE MYRTLE ELEMENTARY SCHOOL,LAND O'LAKES,FL,28.196540,-82.440780,3,21,1
120153002452,1201530,PASCO COUNTY SCHOOL DISTRICT,F.K. MARCHMAN TECHNICAL EDUCATION CENTER,NEW PORT RICHEY,FL,28.271330,-82.690620,3,21,1
120153002580,1201530,PASCO COUNTY SCHOOL DISTRICT,CENTENNIAL ELEMENTARY SCHOOL,DADE CITY,FL,28.303190,-82.179080,3,23,1
120153002632,1201530,PASCO COUNTY SCHOOL DISTRICT,SEVEN SPRINGS ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.206280,-82.684080,3,21,1
120153002678,1201530,PASCO COUNTY SCHOOL DISTRICT,DEER PARK ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.230150,-82.675180,3,21,1
120153002787,1201530,PASCO COUNTY SCHOOL DISTRICT,MARY GIELLA ELEMENTARY SCHOOL,SPRING HILL,FL,28.370760,-82.548120,8,41,1
120153002880,1201530,PASCO COUNTY SCHOOL DISTRICT,FOX HOLLOW ELEMENTARY SCHOOL,PORT RICHEY,FL,28.303230,-82.676540,3,21,1
120153002881,1201530,PASCO COUNTY SCHOOL DISTRICT,THOMAS E. WEIGHTMAN MIDDLE,ZEPHYRHILLS,FL,28.253220,-82.304140,8,41,1
120153002882,1201530,PASCO COUNTY SCHOOL DISTRICT,RIVER RIDGE MIDDLE/HIGH SCHOOL,NEW PORT RICHEY,FL,28.268670,-82.618300,3,21,1
120153002937,1201530,PASCO COUNTY SCHOOL DISTRICT,COTEE RIVER ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.238900,-82.691130,3,21,1
120153003013,1201530,PASCO COUNTY SCHOOL DISTRICT,DENHAM OAKS ELEMENTARY SCHOOL,LUTZ,FL,28.176880,-82.415050,3,21,1
120153003106,1201530,PASCO COUNTY SCHOOL DISTRICT,SEVEN SPRINGS MIDDLE SCHOOL,NEW PORT RICHEY,FL,28.207580,-82.667510,3,21,1
120153003107,1201530,PASCO COUNTY SCHOOL DISTRICT,JAMES IRVIN EDUCATION CENTER,DADE CITY,FL,28.344190,-82.221720,8,41,1
120153003251,1201530,PASCO COUNTY SCHOOL DISTRICT,CHESTER W. TAYLOR ELEMENTARY SCHOOL,ZEPHYRHILLS,FL,28.210870,-82.246090,3,23,1
120153003476,1201530,PASCO COUNTY SCHOOL DISTRICT,SAND PINE ELEMENTARY SCHOOL,WESLEY CHAPEL,FL,28.175350,-82.348730,3,21,1
120153003478,1201530,PASCO COUNTY SCHOOL DISTRICT,PASCO COUNTY SUPERINTENDENT'S OFFICE,LAND O' LAKES,FL,28.258110,-82.473690,8,41,1
120153003650,1201530,PASCO COUNTY SCHOOL DISTRICT,WESLEY CHAPEL HIGH SCHOOL,WESLEY CHAPEL,FL,28.253220,-82.304080,8,41,1
120153003651,1201530,PASCO COUNTY SCHOOL DISTRICT,JAMES M. MARLOWE ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.231550,-82.721810,3,21,1
120153003775,1201530,PASCO COUNTY SCHOOL DISTRICT,CHASCO MIDDLE SCHOOL,PORT RICHEY,FL,28.280510,-82.688730,3,21,1
120153003776,1201530,PASCO COUNTY SCHOOL DISTRICT,CENTENNIAL MIDDLE SCHOOL,DADE CITY,FL,28.303190,-82.179080,3,23,1
120153003777,1201530,PASCO COUNTY SCHOOL DISTRICT,DEERWOOD ACADEMY,PORT RICHEY,FL,28.272920,-82.717350,3,21,6
120153003778,1201530,PASCO COUNTY SCHOOL DISTRICT,SHERIFF'S DETENTION CENTER,DADE CITY,FL,28.368720,-82.182800,3,23,1
120153003779,1201530,PASCO COUNTY SCHOOL DISTRICT,JUVENILE DETENTION CENTER,SAN ANTONIO,FL,28.324470,-82.342700,8,42,1
120153003911,1201530,PASCO COUNTY SCHOOL DISTRICT,TRINITY ELEMENTARY SCHOOL,NEW PORT RICHEY,FL,28.191610,-82.642790,8,41,1
120153003912,1201530,PASCO COUNTY SCHOOL DISTRICT,WESLEY CHAPEL ELEMENTARY SCHOOL,WESLEY CHAPEL,FL,28.254060,-82.314470,8,41,1
120153003913,1201530,PASCO COUNTY SCHOOL DISTRICT,ACADEMY AT THE FARM,DADE CITY,FL,28.297150,-82.245640,8,41,1
120153003914,1201530,PASCO COUNTY SCHOOL DISTRICT,THE LANGUAGE ACADEMY,NEW PORT RICHEY,FL,28.218990,-82.736560,3,21,1
120153003915,1201530,PASCO COUNTY SCHOOL DISTRICT,RICHARD MILBURN ACADEMY,NEW PORT RICHEY,FL,28.265670,-82.677760,3,21,1
120153003916,1201530,PASCO COUNTY SCHOOL DISTRICT,COUNTRYSIDE MONTESSORI ACADEMY,LAND O'LAKES,FL,28.193490,-82.462790,3,21,1
120153004132,1201530,PASCO COUNTY SCHOOL DISTRICT,PINE VIEW ELEMENTARY SCHOOL,LAND O'LAKES,FL,28.235430,-82.429390,8,41,1
120153004421,1201530,PASCO COUNTY SCHOOL DISTRICT,CHASCO ELEMENTARY SCHOOL,PORT RICHEY,FL,28.280510,-82.687990,3,21,1
120153004422,1201530,PASCO COUNTY SCHOOL DISTRICT,SUNRAY ELEMENTARY SCHOOL,HOLIDAY,FL,28.196760,-82.725750,3,21,1
120153004423,1201530,PASCO COUNTY SCHOOL DISTRICT,JAMES W. MITCHELL HIGH SCHOOL,NEW PORT RICHEY,FL,28.209500,-82.667510,3,21,1
120153004424,1201530,PASCO COUNTY SCHOOL DISTRICT,WILSON ACADEMY,LAND O'LAKES,FL,28.199490,-82.477190,8,41,1
120153004425,1201530,PASCO COUNTY SCHOOL DISTRICT,SUNSHINE YOUTH SERVICES,LUTZ,FL,28.187010,-82.453670,3,21,1
120153004426,1201530,PASCO COUNTY SCHOOL DISTRICT,DAYSPRING ACADEMY,PORT RICHEY,FL,28.315800,-82.672480,3,21,1
120153004427,1201530,PASCO COUNTY SCHOOL DISTRICT,"PACE FOR GIRLS, PASCO",NEW PORT RICHEY,FL,28.238410,-82.720280,3,21,1
120153004428,1201530,PASCO COUNTY SCHOOL DISTRICT,SAN ANTONIO BOYS VILLAGE - HRS,SAN ANTONIO,FL,28.326300,-82.277100,8,41,1
120153004429,1201530,PASCO COUNTY SCHOOL DISTRICT,MANDALA TREATMENT CENTER,NEW PORT RICHEY,FL,28.277610,-82.678890,3,21,1
120153004430,1201530,PASCO COUNTY SCHOOL DISTRICT,NEW PORT RICHEY MARINE INSTITUTE,NEW PORT RICHEY,FL,28.239570,-82.719580,3,21,1
120153005307,1201530,,ENERGY AND MARINE CENTER,PORT RICHEY,FL,,,N,N,7
120153005308,1201530,,RIVER RIDGE HIGH SCHOOL,LAND O'LAKES,FL,,,N,N,7
120153005309,1201530,,INFINITY SCHOOL OF PERFORMING ARTS,TAMPA,FL,,,N,N,7
120153005310,1201530,,CHARTER TREATMENT CENTER,TAMPA,FL,,,N,N,7
120153005311,1201530,,MIDDLE SCHOOL PROGRAM AT LAKE ACADEMY,LUTZ,FL,,,N,N,7
120153005312,1201530,,ELEMENTARY PROGRAM AT LAKE ACADEMY,LUTZ,FL,,,N,N,7
